2023-05-12 11:27:12,748 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-05-22 13:46:50,306 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-05-22 13:46:51,526 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Updating Gradle version information cache failed. Using outdated cache.
2023-05-24 21:52:57,190 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-05-24 21:52:59,425 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Updating Gradle version information cache failed. Using outdated cache.
2023-05-26 10:17:54,248 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-05-26 10:37:57,017 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-06-02 16:33:51,693 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-06-02 22:43:43,881 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-06-03 13:35:29,552 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-06-03 14:14:48,001 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/net/avh4/mvn/archetype/java-1.6-archetype/0.0.3/java-1.6-archetype-0.0.3.pom
2023-06-03 14:14:48,068 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/net/avh4/mvn/archetype/java-1.6-archetype/0.0.3/java-1.6-archetype-0.0.3.pom
2023-06-03 14:14:48,200 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/net/avh4/mvn/archetype/java-1.6-archetype/0.0.3/java-1.6-archetype-0.0.3.jar
2023-06-03 14:14:48,578 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/net/avh4/mvn/archetype/java-1.6-archetype/0.0.3/java-1.6-archetype-0.0.3.jar
2023-06-03 14:15:13,469 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606 [346])
2023-06-03 14:15:13,506 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606
2023-06-03 14:15:13,507 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\aether-connector-okhttp-0.17.8.jar
2023-06-03 14:15:13,508 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\commons-lang3-3.8.1.jar
2023-06-03 14:15:13,509 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\guice-4.2.2-no_aop.jar
2023-06-03 14:15:13,509 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\jansi-2.4.0.jar
2023-06-03 14:15:13,510 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-artifact-3.8.7.jar
2023-06-03 14:15:13,512 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-builder-support-3.8.7.jar
2023-06-03 14:15:13,513 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-compat-3.8.7.jar
2023-06-03 14:15:13,513 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-core-3.8.7.jar
2023-06-03 14:15:13,514 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-embedder-3.8.7.jar
2023-06-03 14:15:13,514 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-model-3.8.7.jar
2023-06-03 14:15:13,515 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-model-builder-3.8.7.jar
2023-06-03 14:15:13,515 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-plugin-api-3.8.7.jar
2023-06-03 14:15:13,515 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-repository-metadata-3.8.7.jar
2023-06-03 14:15:13,516 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-api-1.6.3.jar
2023-06-03 14:15:13,516 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-connector-basic-1.6.3.jar
2023-06-03 14:15:13,517 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-impl-1.6.3.jar
2023-06-03 14:15:13,517 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-provider-3.8.7.jar
2023-06-03 14:15:13,517 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-spi-1.6.3.jar
2023-06-03 14:15:13,518 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-transport-wagon-1.6.3.jar
2023-06-03 14:15:13,518 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-resolver-util-1.6.3.jar
2023-06-03 14:15:13,518 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-settings-3.8.7.jar
2023-06-03 14:15:13,519 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-settings-builder-3.8.7.jar
2023-06-03 14:15:13,519 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\maven-shared-utils-3.3.4.jar
2023-06-03 14:15:13,519 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\okhttp-3.14.1.jar
2023-06-03 14:15:13,520 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\okio-1.17.3.jar
2023-06-03 14:15:13,520 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\org.eclipse.sisu.inject-0.3.5.jar
2023-06-03 14:15:13,520 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\org.eclipse.sisu.plexus-0.3.5.jar
2023-06-03 14:15:13,521 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-build-api-0.0.7.jar
2023-06-03 14:15:13,521 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-cipher-2.0.jar
2023-06-03 14:15:13,522 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-classworlds-2.6.0.jar
2023-06-03 14:15:13,522 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-component-annotations-2.1.0.jar
2023-06-03 14:15:13,522 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-interpolation-1.26.jar
2023-06-03 14:15:13,523 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-sec-dispatcher-2.0.jar
2023-06-03 14:15:13,523 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\plexus-utils-3.3.1.jar
2023-06-03 14:15:13,523 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\wagon-file-3.5.3.jar
2023-06-03 14:15:13,524 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.701.20230209-1606\jars\wagon-provider-api-3.5.3.jar
2023-06-03 14:15:13,527 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_31.1.0.jre [23])
2023-06-03 14:15:13,531 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\com.google.guava_31.1.0.jre.jar
2023-06-03 14:15:13,532 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_1.7.36 [580])
2023-06-03 14:15:13,534 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\slf4j.api_1.7.36.jar
2023-06-03 14:15:13,534 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [50])
2023-06-03 14:15:13,537 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\javax.inject_1.0.0.v20220405-0441.jar
2023-06-03 14:15:13,537 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20221203-1659 [48])
2023-06-03 14:15:13,540 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\javax.annotation_1.3.5.v20221203-1659.jar
2023-06-03 14:15:13,540 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.4.0.v20221112-0806 [73])
2023-06-03 14:15:13,544 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\org.apache.commons.cli_1.4.0.v20221112-0806.jar
2023-06-03 14:15:13,545 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.1 [25])
2023-06-03 14:15:13,548 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\V.DHERAJ KARTHEEK\Desktop\sts-4.18.0.RELEASE\plugins\com.google.guava.failureaccess_1.0.1.jar
2023-06-03 14:15:13,556 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\V.DHERAJ KARTHEEK\AppData\Local\Temp\m2e-archetypeGenerator7275862257140769937":
2023-06-03 14:15:13,567 [Worker-25: Launching mavenrun-17907bcf-7a22-46cd-af86-54720e7c1747] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=net.avh4.mvn.archetype -DarchetypeArtifactId=java-1.6-archetype -DarchetypeVersion=0.0.3 -DgroupId=selenium -DartifactId=selenium -Dversion=0.0.1-SNAPSHOT -Dpackage=selenium.selenium -DoutputDirectory="C:\Users\V.DHERAJ KARTHEEK\Documents\workspace-spring-tool-suite-4-4.18.0.RELEASE" -Dstyle.color=always -U archetype:generate
2023-06-03 18:41:53,284 [Worker-1: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-06-07 14:15:24,602 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-06-26 10:55:00,023 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-06-26 10:59:22,717 [Worker-9: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-parent/3.1.1/spring-boot-starter-parent-3.1.1.pom
2023-06-26 10:59:22,750 [Worker-9: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-parent/3.1.1/spring-boot-starter-parent-3.1.1.pom
2023-06-26 10:59:22,790 [Worker-9: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-dependencies/3.1.1/spring-boot-dependencies-3.1.1.pom
2023-06-26 10:59:22,846 [Worker-9: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-dependencies/3.1.1/spring-boot-dependencies-3.1.1.pom
2023-06-26 10:59:22,888 [Worker-9: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/assertj/assertj-bom/3.24.2/assertj-bom-3.24.2.pom
2023-06-26 10:59:22,918 [Worker-9: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/assertj/assertj-bom/3.24.2/assertj-bom-3.24.2.pom
2023-06-26 10:59:22,933 [Worker-9: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/zipkin/brave/brave-bom/5.15.1/brave-bom-5.15.1.pom
2023-06-26 10:59:22,961 [Worker-9: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/zipkin/brave/brave-bom/5.15.1/brave-bom-5.15.1.pom
2023-06-26 10:59:22,972 [Worker-9: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/zipkin/reporter2/zipkin-reporter-bom/2.16.3/zipkin-reporter-bom-2.16.3.pom
2023-06-26 10:59:23,000 [Worker-9: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/zipkin/reporter2/zipkin-reporter-bom/2.16.3/zipkin-reporter-bom-2.16.3.pom
2023-06-26 10:59:23,015 [Worker-9: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/datastax/oss/java-driver-bom/4.15.0/java-driver-bom-4.15.0.pom
2023-06-26 10:59:23,049 [Worker-9: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/datastax/oss/java-driver-bom/4.15.0/java-driver-bom-4.15.0.pom
2023-06-26 10:59:23,060 [Worker-9: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/dropwizard/metrics/metrics-bom/4.2.19/metrics-bom-4.2.19.pom
2023-06-26 10:59:23,086 [Worker-9: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/dropwizard/metrics/metrics-bom/4.2.19/metrics-bom-4.2.19.pom
